date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:10:45	189362/189362	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202026%2022:10:44%20GMT	https://kayara-lua.my.canva.site/	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/index.html	(from )
19:10:45	387/387	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202026%2022:10:44%20GMT	https://kayara-lua.my.canva.site/robots.txt		(from )
19:10:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:44%20GMT	http://kayara-lua.my.canva.site/_assets/27f844cca8df4a6a.ltr.css	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/27f844cca8df4a6a.ltr.0.delayed	(from https://kayara-lua.my.canva.site/)
19:10:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:45%20GMT	http://kayara-lua.my.canva.site/_assets/static_font_4.ltr.css	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/static_font_4.ltr.css	(from https://kayara-lua.my.canva.site/)
19:10:46	159761/159761	---MCZ	200	added ('OK')	text/css	date:Tue,%2021%20Apr%202026%2022:10:45%20GMT	https://kayara-lua.my.canva.site/_assets/27f844cca8df4a6a.ltr.css	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/27f844cca8df4a6a.ltr.css	(from https://kayara-lua.my.canva.site/)
19:10:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:46%20GMT	http://kayara-lua.my.canva.site/_assets/368628f07087a2c4.runtime.js	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/368628f07087a2c4.runtime.js	(from https://kayara-lua.my.canva.site/)
19:10:47	1506/1506	---MCZ	200	added ('OK')	text/css	date:Tue,%2021%20Apr%202026%2022:10:46%20GMT	https://kayara-lua.my.canva.site/_assets/static_font_4.ltr.css	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/static_font_4.ltr.css	(from https://kayara-lua.my.canva.site/)
19:10:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:47%20GMT	http://kayara-lua.my.canva.site/_assets/fb765918bdc2d19b.s4le6a.vendor.js	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/fb765918bdc2d19b.s4le6a.vendor.js	(from https://kayara-lua.my.canva.site/)
19:10:47	46802/46802	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2021%20Apr%202026%2022:10:47%20GMT	https://kayara-lua.my.canva.site/_assets/368628f07087a2c4.runtime.js	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/368628f07087a2c4.runtime.js	(from https://kayara-lua.my.canva.site/)
19:10:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:47%20GMT	http://kayara-lua.my.canva.site/_assets/0fb5f701f46ae649.vendor.js	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/0fb5f701f46ae649.vendor.js	(from https://kayara-lua.my.canva.site/)
19:10:48	256658/256658	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2021%20Apr%202026%2022:10:47%20GMT	https://kayara-lua.my.canva.site/_assets/fb765918bdc2d19b.s4le6a.vendor.js	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/fb765918bdc2d19b.s4le6a.vendor.js	(from https://kayara-lua.my.canva.site/)
19:10:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:49%20GMT	http://kayara-lua.my.canva.site/_assets/5c07b8fc994a5c70.strings.js	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/5c07b8fc994a5c70.strings.js	(from https://kayara-lua.my.canva.site/)
19:10:50	258817/258817	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2021%20Apr%202026%2022:10:48%20GMT	https://kayara-lua.my.canva.site/_assets/0fb5f701f46ae649.vendor.js	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/0fb5f701f46ae649.vendor.js	(from https://kayara-lua.my.canva.site/)
19:10:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:50%20GMT	http://kayara-lua.my.canva.site/_assets/84fe926d52a69d68.pt-BR.js	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/84fe926d52a69d68.pt-BR.js	(from https://kayara-lua.my.canva.site/)
19:10:52	19641/19641	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2021%20Apr%202026%2022:10:50%20GMT	https://kayara-lua.my.canva.site/_assets/5c07b8fc994a5c70.strings.js	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/5c07b8fc994a5c70.strings.js	(from https://kayara-lua.my.canva.site/)
19:10:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:52%20GMT	http://kayara-lua.my.canva.site/_assets/150fbd701afd8596.js	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/150fbd701afd8596.js	(from https://kayara-lua.my.canva.site/)
19:10:52	561/561	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2021%20Apr%202026%2022:10:52%20GMT	https://kayara-lua.my.canva.site/_assets/84fe926d52a69d68.pt-BR.js	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/84fe926d52a69d68.pt-BR.js	(from https://kayara-lua.my.canva.site/)
19:10:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:52%20GMT	http://kayara-lua.my.canva.site/_assets/images/2d0b56e7e51cf11036ad8734bdb67e2d.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/images/2d0b56e7e51cf11036ad8734bdb67e2d.png	(from https://kayara-lua.my.canva.site/)
19:10:53	1053/1053	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:10:53%20GMT	https://kayara-lua.my.canva.site/_assets/images/2d0b56e7e51cf11036ad8734bdb67e2d.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/images/2d0b56e7e51cf11036ad8734bdb67e2d.png	(from https://kayara-lua.my.canva.site/)
19:10:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:53%20GMT	http://kayara-lua.my.canva.site/_assets/images/e53c4bd8da5e491d9ab09e7cf0daf874.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/images/e53c4bd8da5e491d9ab09e7cf0daf874.png	(from https://kayara-lua.my.canva.site/)
19:10:55	2492033/2492033	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2021%20Apr%202026%2022:10:52%20GMT	https://kayara-lua.my.canva.site/_assets/150fbd701afd8596.js	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/150fbd701afd8596.js	(from https://kayara-lua.my.canva.site/)
19:10:57	8017/8017	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:10:55%20GMT	https://kayara-lua.my.canva.site/_assets/images/e53c4bd8da5e491d9ab09e7cf0daf874.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/images/e53c4bd8da5e491d9ab09e7cf0daf874.png	(from https://kayara-lua.my.canva.site/)
19:10:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:55%20GMT	http://kayara-lua.my.canva.site/_assets/images/725b756a69a7d4c235070e51acd85560.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/images/725b756a69a7d4c235070e51acd85560.png	(from https://kayara-lua.my.canva.site/)
19:10:57	6245/6245	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:10:57%20GMT	https://kayara-lua.my.canva.site/_assets/images/725b756a69a7d4c235070e51acd85560.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/images/725b756a69a7d4c235070e51acd85560.png	(from https://kayara-lua.my.canva.site/)
19:10:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:57%20GMT	http://kayara-lua.my.canva.site/_assets	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets	(from https://kayara-lua.my.canva.site/)
19:10:58	387/387	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2021%20Apr%202026%2022:10:57%20GMT	https://kayara-lua.my.canva.site/_assets	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets	(from https://kayara-lua.my.canva.site/)
19:10:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:58%20GMT	http://kayara-lua.my.canva.site/_assets/media/7bc63df3c5415cff847df94dff849a6e.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/7bc63df3c5415cff847df94dff849a6e.jpg	(from https://kayara-lua.my.canva.site/)
19:10:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:58%20GMT	http://kayara-lua.my.canva.site/_assets/media/d4c66be83c6838924056685d62bdb365.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/d4c66be83c6838924056685d62bdb365.jpg	(from https://kayara-lua.my.canva.site/)
19:10:59	85024/85024	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:10:58%20GMT	https://kayara-lua.my.canva.site/_assets/media/7bc63df3c5415cff847df94dff849a6e.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/7bc63df3c5415cff847df94dff849a6e.jpg	(from https://kayara-lua.my.canva.site/)
19:11:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:10:59%20GMT	http://kayara-lua.my.canva.site/_assets/media/3a4a23146d991d06fecd2794d26edfd7.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/3a4a23146d991d06fecd2794d26edfd7.jpg	(from https://kayara-lua.my.canva.site/)
19:11:01	315654/315654	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:10:59%20GMT	https://kayara-lua.my.canva.site/_assets/media/d4c66be83c6838924056685d62bdb365.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/d4c66be83c6838924056685d62bdb365.jpg	(from https://kayara-lua.my.canva.site/)
19:11:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:01%20GMT	http://kayara-lua.my.canva.site/_assets/media/c623fb28470cc78a3018472c8334832f.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/c623fb28470cc78a3018472c8334832f.svg	(from https://kayara-lua.my.canva.site/)
19:11:03	755269/755269	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:01%20GMT	https://kayara-lua.my.canva.site/_assets/media/3a4a23146d991d06fecd2794d26edfd7.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/3a4a23146d991d06fecd2794d26edfd7.jpg	(from https://kayara-lua.my.canva.site/)
19:11:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:03%20GMT	http://kayara-lua.my.canva.site/_assets/media/f5098b8a07163552cc32d88a8480d55d.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/f5098b8a07163552cc32d88a8480d55d.png	(from https://kayara-lua.my.canva.site/)
19:11:05	4094/4094	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Apr%202026%2022:11:03%20GMT	https://kayara-lua.my.canva.site/_assets/media/c623fb28470cc78a3018472c8334832f.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/c623fb28470cc78a3018472c8334832f.svg	(from https://kayara-lua.my.canva.site/)
19:11:05	28458/28458	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:11:05%20GMT	https://kayara-lua.my.canva.site/_assets/media/f5098b8a07163552cc32d88a8480d55d.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/f5098b8a07163552cc32d88a8480d55d.png	(from https://kayara-lua.my.canva.site/)
19:11:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:05%20GMT	http://kayara-lua.my.canva.site/_assets/media/504017162ed6d744a68d1de0d961a9f4.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/504017162ed6d744a68d1de0d961a9f4.svg	(from https://kayara-lua.my.canva.site/)
19:11:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:05%20GMT	http://kayara-lua.my.canva.site/_assets/media/049cff1e036ea455cf9278dc5ca8d810.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/049cff1e036ea455cf9278dc5ca8d810.jpg	(from https://kayara-lua.my.canva.site/)
19:11:06	729/729	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Apr%202026%2022:11:05%20GMT	https://kayara-lua.my.canva.site/_assets/media/504017162ed6d744a68d1de0d961a9f4.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/504017162ed6d744a68d1de0d961a9f4.svg	(from https://kayara-lua.my.canva.site/)
19:11:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:06%20GMT	http://kayara-lua.my.canva.site/_assets/media/3fae59baa67f9af96bd3dc20380d97ee.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/3fae59baa67f9af96bd3dc20380d97ee.jpg	(from https://kayara-lua.my.canva.site/)
19:11:08	119907/119907	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:06%20GMT	https://kayara-lua.my.canva.site/_assets/media/049cff1e036ea455cf9278dc5ca8d810.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/049cff1e036ea455cf9278dc5ca8d810.jpg	(from https://kayara-lua.my.canva.site/)
19:11:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:08%20GMT	http://kayara-lua.my.canva.site/_assets/media/0e23511de0e384e304e8eb1b8ad81e29.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/0e23511de0e384e304e8eb1b8ad81e29.jpg	(from https://kayara-lua.my.canva.site/)
19:11:10	382931/382931	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:08%20GMT	https://kayara-lua.my.canva.site/_assets/media/3fae59baa67f9af96bd3dc20380d97ee.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/3fae59baa67f9af96bd3dc20380d97ee.jpg	(from https://kayara-lua.my.canva.site/)
19:11:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:10%20GMT	http://kayara-lua.my.canva.site/_assets/media/78ba58f9240c1812827b6b7e83cb3cc7.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/78ba58f9240c1812827b6b7e83cb3cc7.png	(from https://kayara-lua.my.canva.site/)
19:11:12	918015/918015	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:10%20GMT	https://kayara-lua.my.canva.site/_assets/media/0e23511de0e384e304e8eb1b8ad81e29.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/0e23511de0e384e304e8eb1b8ad81e29.jpg	(from https://kayara-lua.my.canva.site/)
19:11:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:12%20GMT	http://kayara-lua.my.canva.site/_assets/media/97e987ad5259943b6f34a22aea7ee8f6.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/97e987ad5259943b6f34a22aea7ee8f6.png	(from https://kayara-lua.my.canva.site/)
19:11:14	143885/143885	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:11:12%20GMT	https://kayara-lua.my.canva.site/_assets/media/78ba58f9240c1812827b6b7e83cb3cc7.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/78ba58f9240c1812827b6b7e83cb3cc7.png	(from https://kayara-lua.my.canva.site/)
19:11:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:14%20GMT	http://kayara-lua.my.canva.site/_assets/media/f8ab60e9ad8ab856ee77ae18443882de.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/f8ab60e9ad8ab856ee77ae18443882de.png	(from https://kayara-lua.my.canva.site/)
19:11:15	575602/575602	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:11:14%20GMT	https://kayara-lua.my.canva.site/_assets/media/97e987ad5259943b6f34a22aea7ee8f6.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/97e987ad5259943b6f34a22aea7ee8f6.png	(from https://kayara-lua.my.canva.site/)
19:11:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:15%20GMT	http://kayara-lua.my.canva.site/_assets/media/795f8001538777881a94edb0c9b5e295.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/795f8001538777881a94edb0c9b5e295.jpg	(from https://kayara-lua.my.canva.site/)
19:11:17	1364754/1364754	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:11:15%20GMT	https://kayara-lua.my.canva.site/_assets/media/f8ab60e9ad8ab856ee77ae18443882de.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/f8ab60e9ad8ab856ee77ae18443882de.png	(from https://kayara-lua.my.canva.site/)
19:11:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:17%20GMT	http://kayara-lua.my.canva.site/_assets/media/c1f0650b38515b80e17d8972517564fc.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/c1f0650b38515b80e17d8972517564fc.jpg	(from https://kayara-lua.my.canva.site/)
19:11:19	97628/97628	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:17%20GMT	https://kayara-lua.my.canva.site/_assets/media/795f8001538777881a94edb0c9b5e295.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/795f8001538777881a94edb0c9b5e295.jpg	(from https://kayara-lua.my.canva.site/)
19:11:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:19%20GMT	http://kayara-lua.my.canva.site/_assets/media/de788328579f546bd107dece56f9c212.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/de788328579f546bd107dece56f9c212.jpg	(from https://kayara-lua.my.canva.site/)
19:11:21	344401/344401	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:19%20GMT	https://kayara-lua.my.canva.site/_assets/media/c1f0650b38515b80e17d8972517564fc.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/c1f0650b38515b80e17d8972517564fc.jpg	(from https://kayara-lua.my.canva.site/)
19:11:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:21%20GMT	http://kayara-lua.my.canva.site/_assets/media/c8f2fff848a8071341a38f926ab5ffe2.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/c8f2fff848a8071341a38f926ab5ffe2.png	(from https://kayara-lua.my.canva.site/)
19:11:23	754434/754434	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:21%20GMT	https://kayara-lua.my.canva.site/_assets/media/de788328579f546bd107dece56f9c212.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/de788328579f546bd107dece56f9c212.jpg	(from https://kayara-lua.my.canva.site/)
19:11:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:23%20GMT	http://kayara-lua.my.canva.site/_assets/media/8ab3c029033c795cf8cf4c5c2ff53980.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/8ab3c029033c795cf8cf4c5c2ff53980.svg	(from https://kayara-lua.my.canva.site/)
19:11:25	628428/628428	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:11:23%20GMT	https://kayara-lua.my.canva.site/_assets/media/c8f2fff848a8071341a38f926ab5ffe2.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/c8f2fff848a8071341a38f926ab5ffe2.png	(from https://kayara-lua.my.canva.site/)
19:11:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:25%20GMT	http://kayara-lua.my.canva.site/_assets/media/617bb55f52ab8fbcb35497fffa9f13a9.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/617bb55f52ab8fbcb35497fffa9f13a9.png	(from https://kayara-lua.my.canva.site/)
19:11:27	2311/2311	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Apr%202026%2022:11:25%20GMT	https://kayara-lua.my.canva.site/_assets/media/8ab3c029033c795cf8cf4c5c2ff53980.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/8ab3c029033c795cf8cf4c5c2ff53980.svg	(from https://kayara-lua.my.canva.site/)
19:11:27	14770/14770	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:11:27%20GMT	https://kayara-lua.my.canva.site/_assets/media/617bb55f52ab8fbcb35497fffa9f13a9.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/617bb55f52ab8fbcb35497fffa9f13a9.png	(from https://kayara-lua.my.canva.site/)
19:11:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:27%20GMT	http://kayara-lua.my.canva.site/_assets/media/da4698c7e666d9ec257f193ba52dc806.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/da4698c7e666d9ec257f193ba52dc806.svg	(from https://kayara-lua.my.canva.site/)
19:11:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:27%20GMT	http://kayara-lua.my.canva.site/_assets/media/3a27a33fbfc7b36e120b08f0e0e4e8ee.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/3a27a33fbfc7b36e120b08f0e0e4e8ee.svg	(from https://kayara-lua.my.canva.site/)
19:11:28	814/814	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Apr%202026%2022:11:27%20GMT	https://kayara-lua.my.canva.site/_assets/media/da4698c7e666d9ec257f193ba52dc806.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/da4698c7e666d9ec257f193ba52dc806.svg	(from https://kayara-lua.my.canva.site/)
19:11:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:28%20GMT	http://kayara-lua.my.canva.site/_assets/media/1eb98deb90723075fb65ea3bcb19c679.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/1eb98deb90723075fb65ea3bcb19c679.png	(from https://kayara-lua.my.canva.site/)
19:11:29	139115/139115	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Apr%202026%2022:11:28%20GMT	https://kayara-lua.my.canva.site/_assets/media/3a27a33fbfc7b36e120b08f0e0e4e8ee.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/3a27a33fbfc7b36e120b08f0e0e4e8ee.svg	(from https://kayara-lua.my.canva.site/)
19:11:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:29%20GMT	http://kayara-lua.my.canva.site/_assets/media/1b501062d22751a71d1e47d7babd78a9.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/1b501062d22751a71d1e47d7babd78a9.jpg	(from https://kayara-lua.my.canva.site/)
19:11:30	270528/270528	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:11:29%20GMT	https://kayara-lua.my.canva.site/_assets/media/1eb98deb90723075fb65ea3bcb19c679.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/1eb98deb90723075fb65ea3bcb19c679.png	(from https://kayara-lua.my.canva.site/)
19:11:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:30%20GMT	http://kayara-lua.my.canva.site/_assets/media/b71de3445108e01ca67200883d5b7cc0.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/b71de3445108e01ca67200883d5b7cc0.jpg	(from https://kayara-lua.my.canva.site/)
19:11:31	79871/79871	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:30%20GMT	https://kayara-lua.my.canva.site/_assets/media/1b501062d22751a71d1e47d7babd78a9.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/1b501062d22751a71d1e47d7babd78a9.jpg	(from https://kayara-lua.my.canva.site/)
19:11:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:31%20GMT	http://kayara-lua.my.canva.site/_assets/media/28b96c6a5ee01735764c8b8a4a08b10d.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/28b96c6a5ee01735764c8b8a4a08b10d.jpg	(from https://kayara-lua.my.canva.site/)
